Unnamed: 0,Unnamed: 1,Unnamed: 2,simultaneous,lag,simultaneous.1,lag.1,simultaneous.2,lag.2,simultaneous.3,lag.3,simultaneous.4,lag.4,simultaneous.5,lag.5,simultaneous.6,lag.6,simultaneous.7,lag.7,simultaneous.8,lag.8,simultaneous.9,lag.9,simultaneous.10,lag.10,simultaneous.11,lag.11,simultaneous.12,lag.12,simultaneous.13,lag.13,simultaneous.14,lag.14,simultaneous.15,lag.15
Latitude,Longitude,NDVI_Fortnight,MaxTemp,MaxTemp,MinTemp,MinTemp,DaysMaxTempAbove16,DaysMaxTempAbove16,DaysMaxTempAbove18,DaysMaxTempAbove18,DaysMaxTempAbove20,DaysMaxTempAbove20,DaysMaxTempAbove24,DaysMaxTempAbove24,DaysMinTempBelow16,DaysMinTempBelow16,DaysMinTempBelow18,DaysMinTempBelow18,DaysMinTempBelow20,DaysMinTempBelow20,DaysMinTempBelow24,DaysMinTempBelow24,Percentile99_Max,Percentile99_Max,Percentile95_Max,Percentile95_Max,Percentile90_Max,Percentile90_Max,Percentile99_Min,Percentile99_Min,Percentile95_Min,Percentile95_Min,Percentile90_Min,Percentile90_Min
29.625,75.208,2,0.6314980118265526,0.5784063514154362,0.4577334452356008,0.518847813780739,-0.216775387658347,-0.2677138933837271,-0.07834073650848015,-0.3002524725723665,-0.2061583907829676,-0.3667893551109247,0.5383219880491972,0.3509038804288064,-0.6032668499330158,-0.4262709823760223,-0.2889862436393342,-0.443384810764551,0.06530825195426114,-0.0968005516085497,0.07676679093103587,0.04364633565211698,0.6314980118265526,0.5784063514154362,0.6314980118265526,0.5784063514154362,0.6314980118265526,0.5784063514154362,0.4577334452356008,0.518847813780739,0.4577334452356008,0.518847813780739,0.4577334452356008,0.518847813780739
29.625,75.291,2,0.488462584584666,0.5745584742766396,0.6334144240244856,0.5739779571971289,-0.2356955989748649,-0.2500304472727008,-0.4560677684728082,-0.3915753202588918,-0.4047986333542524,-0.5349798933401996,0.2159172488306118,0.2579647008027586,0.03245881218719018,0.03855254665367942,-0.4478034304469081,-0.40491339695487,-0.4370738460561835,-0.4595953362291668,-0.1640763983484776,-0.08068464841763433,0.488462584584666,0.5745584742766396,0.488462584584666,0.5745584742766396,0.488462584584666,0.5745584742766396,0.6334144240244856,0.5739779571971289,0.6334144240244856,0.5739779571971289,0.6334144240244856,0.5739779571971289
29.708,75.208,2,0.3525050898643009,0.649463261008418,0.5047296912352425,0.5516971701184678,-0.05837756187093944,-0.141648915966624,-0.3241211761107241,-0.2008059896081723,-0.2685980205773735,-0.1573028608420116,0.1278780895680177,0.4603719455112171,-0.2764018615675282,-0.5151946806308817,-0.2045420498359239,-0.436770529403934,0.1475331005393041,-0.033772122800752,0.2901563267393425,0.01796545775618451,0.3525050898643009,0.649463261008418,0.3525050898643009,0.649463261008418,0.3525050898643009,0.649463261008418,0.5047296912352425,0.5516971701184678,0.5047296912352425,0.5516971701184678,0.5047296912352425,0.5516971701184678
29.708,75.291,2,0.5410426306109687,0.7205656665632323,0.3354309659843204,0.5700612479729896,-0.03132622253862262,-0.2471639106665934,-0.1966086951366526,-0.3847950792764538,-0.2897016426856049,-0.4134432949247111,0.1903598416103979,0.3879931359953307,-0.02952118792027244,-0.1225877512621853,-0.2731089449546496,-0.4682719628735505,0.01960796131450573,-0.3798484059837819,0.2558473547927896,-0.1336815331326333,0.5410426306109687,0.7205656665632323,0.5410426306109687,0.7205656665632323,0.5410426306109687,0.7205656665632323,0.3354309659843204,0.5700612479729896,0.3354309659843204,0.5700612479729896,0.3354309659843204,0.5700612479729896
29.791,75.291,2,0.5769963204678182,0.7168253484265693,0.5452010303343483,0.6050842694137045,-0.08001308831309692,-0.1259771854992017,-0.06890328722272954,-0.2894485449187304,-0.2797655363686011,-0.3942769950035143,0.2871347127620275,0.4153519672748651,-0.1861941330384532,-0.1502850816983902,-0.03063398965999821,-0.3108105055647026,0.09122404173369345,-0.2616567928955942,0.2507106593740088,-0.08620429450440983,0.5769963204678182,0.7168253484265693,0.5769963204678182,0.7168253484265693,0.5769963204678182,0.7168253484265693,0.5452010303343483,0.6050842694137045,0.5452010303343483,0.6050842694137045,0.5452010303343483,0.6050842694137045
29.791,75.374,2,0.5098708988533689,0.6843157888472079,0.6306055555056789,0.6051758190405442,-0.2197778092412221,-0.2742061776774898,-0.5050203589145288,-0.4613457852271791,-0.4642505447001259,-0.5075147643815382,0.05181804464855552,0.2717183249178686,-0.02643308618734237,-0.05605407845647864,-0.379347424012798,-0.2598976710015299,-0.2314470301690879,-0.2549080411948355,0.05277335217061892,-0.09474316575364798,0.5098708988533689,0.6843157888472079,0.5098708988533689,0.6843157888472079,0.5098708988533689,0.6843157888472079,0.6306055555056789,0.6051758190405442,0.6306055555056789,0.6051758190405442,0.6306055555056789,0.6051758190405442
29.791,75.541,2,0.7225447253857156,0.7334122492770542,0.5162533151390198,0.5103800611458118,-0.1108646347710953,-0.1646002402421174,-0.3536911803283548,-0.2560854520729746,-0.3222286551607916,-0.3384260731045793,0.2329886029458009,0.4060714338826085,-0.2558912990525732,-0.3008722385292003,-0.5286767647626808,-0.4795258249268086,-0.2438755806473793,-0.1959541625467091,-0.02385738699372526,0.04417204806283399,0.7225447253857156,0.7334122492770542,0.7225447253857156,0.7334122492770542,0.7225447253857156,0.7334122492770542,0.5162533151390198,0.5103800611458118,0.5162533151390198,0.5103800611458118,0.5162533151390198,0.5103800611458118
29.791,75.624,2,0.6189782323716081,0.6703501495869353,0.5029122563679028,0.4955665168635507,-0.1770308865965571,-0.260817735444325,-0.4420781662820588,-0.3773869999509608,-0.3262047022936738,-0.3800921269963499,0.2513644904521507,0.4359626951889405,-0.1425069729586949,-0.1880072869447695,-0.6113878138105825,-0.4946280456351519,-0.3482499495293024,-0.1883896824633714,-0.02860396766951431,0.03856751242926443,0.6189782323716081,0.6703501495869353,0.6189782323716081,0.6703501495869353,0.6189782323716081,0.6703501495869353,0.5029122563679028,0.4955665168635507,0.5029122563679028,0.4955665168635507,0.5029122563679028,0.4955665168635507
29.791,75.708,2,0.7381991495014828,0.5764627160307082,0.3419824646069869,0.4270001069264143,-0.003061366801578381,-0.5066758057222681,-0.2442320267246897,-0.5060994051306151,-0.2637227938100601,-0.4886741951452732,0.2685684047054894,0.3936626570718428,-0.2976308682760089,-0.103522351728889,-0.4606566333949691,-0.1676194079074697,-0.1699209257674426,-0.2726563237348489,0.05323464099960994,-0.215780534325717,0.7381991495014828,0.5764627160307082,0.7381991495014828,0.5764627160307082,0.7381991495014828,0.5764627160307082,0.3419824646069869,0.4270001069264143,0.3419824646069869,0.4270001069264143,0.3419824646069869,0.4270001069264143
29.791,75.874,2,0.767036902551138,0.3558698768015195,0.02965986606929913,0.2975787915244718,0.2733153501809557,-0.6710176515842762,0.04458389879146943,-0.2844167795982502,-0.0363207295639672,0.176405179242665,0.3107698556183692,0.2723638736391113,-0.1644081592995225,-0.0153221025637179,-0.5400033979282307,-0.5197923162170477,0.06903793988172836,0.07151454182909626,0.1548926647798239,-0.06118580800248048,0.767036902551138,0.3558698768015195,0.767036902551138,0.3558698768015195,0.767036902551138,0.3558698768015195,0.02965986606929913,0.2975787915244718,0.02965986606929913,0.2975787915244718,0.02965986606929913,0.2975787915244718
29.791,75.958,2,0.7657121182945924,0.260622569841774,0.1818422930334515,0.2655523584200394,0.134751576876644,-0.6857695981842055,-0.1025227405234952,-0.3273303376385691,-0.178084615140794,0.1223824506833645,0.3070050217676594,0.1849839713685598,-0.1099826108755867,0.06852005045600693,-0.5433659120861892,-0.5332721587192699,0.05739173298986077,0.007136326233317778,0.139124802686307,-0.01494567498437792,0.7657121182945924,0.260622569841774,0.7657121182945924,0.260622569841774,0.7657121182945924,0.260622569841774,0.1818422930334515,0.2655523584200394,0.1818422930334515,0.2655523584200394,0.1818422930334515,0.2655523584200394
29.791,76.041,2,0.7229232436335217,0.3475327433663586,0.3261117651277012,0.5036497139944754,0.09278527127661645,-0.6862941996166857,0.0360237869545274,-0.4105349239557164,-0.001394241681139477,0.007228307073152524,0.435204047930671,0.2614742970636121,-0.2511938328423935,-0.06479556701372755,-0.5938399188285903,-0.4240091431278311,0.0277963886496197,0.06967137726281127,0.2972720481537737,0.01511121288961849,0.7229232436335217,0.3475327433663586,0.7229232436335217,0.3475327433663586,0.7229232436335217,0.3475327433663586,0.3261117651277012,0.5036497139944754,0.3261117651277012,0.5036497139944754,0.3261117651277012,0.5036497139944754
29.875,75.124,2,0.5213854017598174,0.6971462114748476,0.6486148605141131,0.5506492514091137,-0.06386577215303034,-0.04115962460547993,-0.1346060750171774,-0.07074763624302464,-0.1699647331781597,-0.07673052531222288,0.4060129283099308,0.5011275555836957,-0.5552045979425795,-0.6255266899312191,-0.1390950607454606,-0.4094167810723168,0.01259054058230909,-0.1722682470594998,0.1590276962781766,-0.04163819459920236,0.5213854017598174,0.6971462114748476,0.5213854017598174,0.6971462114748476,0.5213854017598174,0.6971462114748476,0.6486148605141131,0.5506492514091137,0.6486148605141131,0.5506492514091137,0.6486148605141131,0.5506492514091137
29.875,75.208,2,0.4736478060012342,0.7027709681953209,0.6920971814684006,0.5828055503472885,-0.1887488397639468,-0.1211169183137951,-0.1514072085748538,-0.08922611356794619,-0.2208211764644158,-0.1494778792102626,0.4226068639043911,0.4896394415462648,-0.4623844442624702,-0.5540505635898446,-0.03099924376278191,-0.3542079644494971,0.09156357181384923,-0.1549291671828425,0.1223681276436443,-0.06792004029262126,0.4736478060012342,0.7027709681953209,0.4736478060012342,0.7027709681953209,0.4736478060012342,0.7027709681953209,0.6920971814684006,0.5828055503472885,0.6920971814684006,0.5828055503472885,0.6920971814684006,0.5828055503472885
