Unnamed: 0,Unnamed: 1,Unnamed: 2,simultaneous,lag,simultaneous.1,lag.1,simultaneous.2,lag.2,simultaneous.3,lag.3,simultaneous.4,lag.4,simultaneous.5,lag.5,simultaneous.6,lag.6,simultaneous.7,lag.7,simultaneous.8,lag.8,simultaneous.9,lag.9,simultaneous.10,lag.10,simultaneous.11,lag.11,simultaneous.12,lag.12,simultaneous.13,lag.13,simultaneous.14,lag.14,simultaneous.15,lag.15
Latitude,Longitude,NDVI_Fortnight,MaxTemp,MaxTemp,MinTemp,MinTemp,DaysMaxTempAbove16,DaysMaxTempAbove16,DaysMaxTempAbove18,DaysMaxTempAbove18,DaysMaxTempAbove20,DaysMaxTempAbove20,DaysMaxTempAbove24,DaysMaxTempAbove24,DaysMinTempBelow16,DaysMinTempBelow16,DaysMinTempBelow18,DaysMinTempBelow18,DaysMinTempBelow20,DaysMinTempBelow20,DaysMinTempBelow24,DaysMinTempBelow24,Percentile99_Max,Percentile99_Max,Percentile95_Max,Percentile95_Max,Percentile90_Max,Percentile90_Max,Percentile99_Min,Percentile99_Min,Percentile95_Min,Percentile95_Min,Percentile90_Min,Percentile90_Min
29.625,75.208,6,-0.1282712271643845,-0.4581707839491903,0.1851370106484365,-0.03071747455313998,-0.01440274368375812,0.07491094913001436,-0.3482758685386987,-0.5915613444376452,-0.2873233259474724,-0.6556240904959091,0.03410120400430462,-0.3277044876807826,-0.1963133024787397,-0.3813195452651849,0.01260532434040184,0.4115239289002406,0.05542647556496793,0.3886012871942622,0.0444608828745547,0.1458645174270534,-0.1282712271643845,-0.4581707839491903,-0.1282712271643845,-0.4581707839491903,-0.1282712271643845,-0.4581707839491903,0.1851370106484365,-0.03071747455313998,0.1851370106484365,-0.03071747455313998,0.1851370106484365,-0.03071747455313998
29.625,75.291,6,-0.1788426297176822,-0.4451392645476559,0.04348262291967554,-0.2525947422033653,-0.104846992246325,-0.1362615592159173,-0.1317232658668714,-0.3158550187978876,-0.004861720115901406,-0.7100132283438221,-0.05063831447820839,-0.4370369193562938,0.4265345135426916,-0.2833278326387688,0.01429904813053154,0.1661313131163444,0.1214519068484037,0.4510890262233514,0.163957799924489,-0.02489251075323896,-0.1788426297176822,-0.4451392645476559,-0.1788426297176822,-0.4451392645476559,-0.1788426297176822,-0.4451392645476559,0.04348262291967554,-0.2525947422033653,0.04348262291967554,-0.2525947422033653,0.04348262291967554,-0.2525947422033653
29.708,75.208,6,-0.2009769189309935,-0.3596532760442654,0.1270761558048705,-0.04977746623722083,0.113582116147522,-0.007726170399888528,-0.3522142647605309,-0.5302069083886023,-0.2915655893003201,-0.5597805428231225,-0.09478171780934579,-0.3233903047410707,-0.315331147702972,-0.4017769121990786,-0.0808094152757264,0.3467914904167311,0.1727448627643464,0.369879405002484,-0.03697049826404848,0.06170915854883018,-0.2009769189309935,-0.3596532760442654,-0.2009769189309935,-0.3596532760442654,-0.2009769189309935,-0.3596532760442654,0.1270761558048705,-0.04977746623722083,0.1270761558048705,-0.04977746623722083,0.1270761558048705,-0.04977746623722083
29.708,75.291,6,-0.1638620881622793,-0.3117347467115354,0.1125907116611106,-0.06781199780732258,0.2070211059708522,0.03295448879225304,-0.02782684569428171,-0.3198650168932128,-0.1324602755195463,-0.6711106697065158,-0.1002715050413927,-0.3574469066050133,0.2245010028067946,-0.3177281302210364,-0.1374520144617425,0.0649128208906914,0.2895506123574234,0.5021366078955757,0.2378306049043344,-0.02675119221447065,-0.1638620881622793,-0.3117347467115354,-0.1638620881622793,-0.3117347467115354,-0.1638620881622793,-0.3117347467115354,0.1125907116611106,-0.06781199780732258,0.1125907116611106,-0.06781199780732258,0.1125907116611106,-0.06781199780732258
29.791,75.291,6,-0.2507080358716318,-0.3323610088542499,0.09377782421689931,-0.07155720727941016,0.2112069707696128,-0.1136897717156255,-0.0860505596625968,-0.4204085320728921,-0.1208282877321404,-0.6826873351898394,-0.03743642169574484,-0.3408539174623206,0.1481462435066248,-0.2541770562582838,-0.1378285212235183,0.1374243769240526,0.2367228421466351,0.5236483042162284,0.2596402483264528,0.03855562269134048,-0.2507080358716318,-0.3323610088542499,-0.2507080358716318,-0.3323610088542499,-0.2507080358716318,-0.3323610088542499,0.09377782421689931,-0.07155720727941016,0.09377782421689931,-0.07155720727941016,0.09377782421689931,-0.07155720727941016
29.791,75.374,6,-0.2184615273148985,-0.3174111410093493,0.06753118008539735,-0.07228590448665216,0.3395513964689336,0.02751246320294483,-0.1209980363235729,-0.3429662306457308,-0.3049507626238819,-0.6769002780991233,-0.1590777777197167,-0.311197148438457,-0.04870663605294249,-0.4295200610808044,-0.1524759360493008,0.005861973074572696,0.3886741961647869,0.4418886621527029,0.2263671706089391,-0.02869161785342187,-0.2184615273148985,-0.3174111410093493,-0.2184615273148985,-0.3174111410093493,-0.2184615273148985,-0.3174111410093493,0.06753118008539735,-0.07228590448665216,0.06753118008539735,-0.07228590448665216,0.06753118008539735,-0.07228590448665216
29.791,75.541,6,-0.3766361035169751,-0.5105151644312134,-0.1659253301377802,-0.390464975963437,-0.03773361371816801,-0.2001961750529923,-0.2420345299698639,-0.4966527119560273,-0.2352845641035878,-0.8281353264010979,-0.2251454189256591,-0.6109596496953049,0.245519055269485,-0.04682447289361519,-0.01742835296731637,0.3046637080145075,0.3762954270117992,0.7653337698117836,0.3848845038188622,0.369314004652726,-0.3766361035169751,-0.5105151644312134,-0.3766361035169751,-0.5105151644312134,-0.3766361035169751,-0.5105151644312134,-0.1659253301377802,-0.390464975963437,-0.1659253301377802,-0.390464975963437,-0.1659253301377802,-0.390464975963437
29.791,75.624,6,-0.3398219923114834,-0.5127807735443937,-0.0637003397017121,-0.4035345806778719,0.03731473869451526,-0.172321887849508,-0.269264734577378,-0.5047095011115639,-0.241197539791627,-0.8267461127426231,-0.1413562116699633,-0.5831430444916339,0.1432894266767412,-0.1485231454045066,-0.03208617654913561,0.289927158620756,0.3500656037335763,0.7115039471481939,0.337737742810528,0.3105492597994218,-0.3398219923114834,-0.5127807735443937,-0.3398219923114834,-0.5127807735443937,-0.3398219923114834,-0.5127807735443937,-0.0637003397017121,-0.4035345806778719,-0.0637003397017121,-0.4035345806778719,-0.0637003397017121,-0.4035345806778719
29.791,75.708,6,-0.3279861567994417,-0.5169771974205897,-0.2104958490656353,-0.4495314479347986,-0.3430453240127363,-0.1531537927639408,-0.5869027506629106,-0.5078989773185694,-0.4941306021971503,-0.8760164824749554,-0.3832718099778034,-0.6456104482217377,0.4202412316903926,-0.1130343264477258,0.41779954969909,0.3309053145019954,0.6758572782200375,0.7860913697628863,0.6264953137310966,0.429608418663079,-0.3279861567994417,-0.5169771974205897,-0.3279861567994417,-0.5169771974205897,-0.3279861567994417,-0.5169771974205897,-0.2104958490656353,-0.4495314479347986,-0.2104958490656353,-0.4495314479347986,-0.2104958490656353,-0.4495314479347986
