Unnamed: 0,Unnamed: 1,Unnamed: 2,simultaneous,lag,simultaneous.1,lag.1,simultaneous.2,lag.2,simultaneous.3,lag.3,simultaneous.4,lag.4,simultaneous.5,lag.5,simultaneous.6,lag.6,simultaneous.7,lag.7,simultaneous.8,lag.8,simultaneous.9,lag.9,simultaneous.10,lag.10,simultaneous.11,lag.11,simultaneous.12,lag.12,simultaneous.13,lag.13,simultaneous.14,lag.14,simultaneous.15,lag.15
Latitude,Longitude,NDVI_Fortnight,MaxTemp,MaxTemp,MinTemp,MinTemp,DaysMaxTempAbove16,DaysMaxTempAbove16,DaysMaxTempAbove18,DaysMaxTempAbove18,DaysMaxTempAbove20,DaysMaxTempAbove20,DaysMaxTempAbove24,DaysMaxTempAbove24,DaysMinTempBelow16,DaysMinTempBelow16,DaysMinTempBelow18,DaysMinTempBelow18,DaysMinTempBelow20,DaysMinTempBelow20,DaysMinTempBelow24,DaysMinTempBelow24,Percentile99_Max,Percentile99_Max,Percentile95_Max,Percentile95_Max,Percentile90_Max,Percentile90_Max,Percentile99_Min,Percentile99_Min,Percentile95_Min,Percentile95_Min,Percentile90_Min,Percentile90_Min
29.625,75.208,4,-0.1741760621152393,0.1343434129579471,-0.1171907137437618,0.1866176610930294,-0.03975520519705367,-0.1533376496100248,-0.4532232372153492,-0.434093548223958,-0.01330613132720293,0.0284564574187414,0.2025195148695859,0.2398518314627942,-0.2603655983487634,-0.1342503155334107,-0.6145838884674567,-0.6744959223352914,-0.1942944836908689,-0.3216716082077316,0.4350437213049401,0.3995434279537625,-0.1741760621152393,0.1343434129579471,-0.1741760621152393,0.1343434129579471,-0.1741760621152393,0.1343434129579471,-0.1171907137437618,0.1866176610930294,-0.1171907137437618,0.1866176610930294,-0.1171907137437618,0.1866176610930294
29.625,75.291,4,-0.08596564031965218,0.2079869971323099,-0.1364760501467173,0.1609687164687191,0.3029282352869322,-0.02170090837691776,-0.2483669890751592,-0.2388987936339336,-0.3303447813749097,-0.1138458945596311,0.1469788162770551,0.1667718589768794,-0.1517996558343847,-0.1240265979955048,-0.68350212256251,-0.5916517858033753,-0.3980659995284906,-0.5148745714027846,0.5547730736903891,0.3245950921658317,-0.08596564031965218,0.2079869971323099,-0.08596564031965218,0.2079869971323099,-0.08596564031965218,0.2079869971323099,-0.1364760501467173,0.1609687164687191,-0.1364760501467173,0.1609687164687191,-0.1364760501467173,0.1609687164687191
29.708,75.208,4,-0.09592657312153666,0.1683280071522388,-0.2174064492123421,0.1948676990170342,0.07199386467360408,-0.1108378195746099,-0.3897943544312641,-0.3365382703058437,0.1507963695335593,0.07478630634713104,0.3411193032716927,0.2997893614433184,-0.2671591993546126,-0.2034725343736125,-0.6244941866325734,-0.740716775622569,-0.2820353430723355,-0.3147437398894209,0.4640405268723316,0.4499271160542866,-0.09592657312153666,0.1683280071522388,-0.09592657312153666,0.1683280071522388,-0.09592657312153666,0.1683280071522388,-0.2174064492123421,0.1948676990170342,-0.2174064492123421,0.1948676990170342,-0.2174064492123421,0.1948676990170342
29.708,75.291,4,-0.2046689906112608,0.1180108854234576,-0.2329670222368337,-0.05222130320061037,0.3358764628263838,0.1543840891041294,-0.2884895124848823,-0.1476116416036558,-0.3449682216603288,-0.08116838910548907,0.1862428980608137,0.2638152658289034,0.04837220177263173,0.005510403425671621,-0.6474818597298175,-0.5711724608976625,-0.3998862271427318,-0.450482289292657,0.398625458724798,0.2148280751337013,-0.2046689906112608,0.1180108854234576,-0.2046689906112608,0.1180108854234576,-0.2046689906112608,0.1180108854234576,-0.2329670222368337,-0.05222130320061037,-0.2329670222368337,-0.05222130320061037,-0.2329670222368337,-0.05222130320061037
29.791,75.291,4,-0.1552914264794045,0.09638791442675837,-0.2375634051525326,0.03518332040566051,0.3962821397834161,0.1521720651698413,-0.2507048448648405,-0.2553044319025105,-0.3381411685073625,-0.1878335817218102,0.1938369890440069,0.1766739897693386,-0.09505460744465281,-0.1209445774378192,-0.659345544963858,-0.6757748053289874,-0.3430248618918454,-0.4767476825995872,0.4930257280713121,0.3447441607002543,-0.1552914264794045,0.09638791442675837,-0.1552914264794045,0.09638791442675837,-0.1552914264794045,0.09638791442675837,-0.2375634051525326,0.03518332040566051,-0.2375634051525326,0.03518332040566051,-0.2375634051525326,0.03518332040566051
29.791,75.374,4,0.03048233319922908,-0.04121025581610329,-0.3815414404178662,-0.3689645983169246,0.3208958271742217,0.3450872397503301,0.1076354437999064,0.02105169565637335,-0.0843819833816547,-0.0105135198499738,0.4946857992309319,0.4916775121963275,-0.1976188191927298,0.0158284089169736,-0.7304179543787634,-0.751521643771531,-0.07981747768131489,-0.278452377911701,0.615806638901804,0.3310767195841282,0.03048233319922908,-0.04121025581610329,0.03048233319922908,-0.04121025581610329,0.03048233319922908,-0.04121025581610329,-0.3815414404178662,-0.3689645983169246,-0.3815414404178662,-0.3689645983169246,-0.3815414404178662,-0.3689645983169246
29.791,75.541,4,-0.2389003281229686,0.05956290881482822,-0.04493216948738418,0.2030055998267468,0.02692536229450215,-0.05839846801423328,-0.4282845709019492,-0.4030291070497183,-0.3907609371193451,-0.1949209954499327,0.1340600089324777,0.1175533141111064,-0.01032121907929368,-0.09728941325865291,-0.676114684340232,-0.5287560146300307,-0.3480077284707156,-0.3572304977112477,0.5551288100163905,0.3243055956162122,-0.2389003281229686,0.05956290881482822,-0.2389003281229686,0.05956290881482822,-0.2389003281229686,0.05956290881482822,-0.04493216948738418,0.2030055998267468,-0.04493216948738418,0.2030055998267468,-0.04493216948738418,0.2030055998267468
29.791,75.624,4,-0.15918539405964,0.1268128015368294,-0.1460051887851982,-0.01014300144316351,0.2182981218674481,0.1314761990102891,-0.2983585829006574,-0.1797549950547788,-0.32560067693702,-0.03463645067748018,0.1603506651350102,0.3354654686322597,0.01246282950508368,-0.06544914165028982,-0.69291968965612,-0.5993052614500292,-0.3967295052011214,-0.2965356096894702,0.3823304850359233,0.2543963049646405,-0.15918539405964,0.1268128015368294,-0.15918539405964,0.1268128015368294,-0.15918539405964,0.1268128015368294,-0.1460051887851982,-0.01014300144316351,-0.1460051887851982,-0.01014300144316351,-0.1460051887851982,-0.01014300144316351
29.791,75.708,4,0.1082738199726286,-0.06870998424606382,-0.2554804876250197,-0.2199707579153996,0.575214317790123,0.3474975096274099,0.3246039477990768,0.08293599195775599,0.2537977179159197,0.2709174486076862,0.3121185672308046,0.3932295978564211,-0.1949633277498813,0.1764859481666487,-0.5465572185404695,-0.2226404315435183,0.07863657901216113,0.117043255165412,0.1060845854413525,-0.09961109615029026,0.1082738199726286,-0.06870998424606382,0.1082738199726286,-0.06870998424606382,0.1082738199726286,-0.06870998424606382,-0.2554804876250197,-0.2199707579153996,-0.2554804876250197,-0.2199707579153996,-0.2554804876250197,-0.2199707579153996
